ID,Comments,EN,DE,FR,ES,PTBR,ZHS,JA
,,,,,,,,
902,,keeping your memory sharp is a struggle.,dein gedächtnis scharf zu halten ist nicht einfach.,difficile de conserver ta mémoire.,mantener la memoria en forma es una lucha.,manter sua memória em boas condições não é fácil.,keeping your memory sharp is a struggle.,記憶を鮮明に保つことは困難だ。
902,,"without hardship, it will wane.","ohne not, schwindet es.","sans épreuves, elle s'évanouit.","sin grandes esfuerzos, se debilitará.","se não precisar usá-la, ela vai desaparecendo.","without hardship, it will wane.",苦難がないと、記憶は薄れていく。
902,,"ever so slowly, into the very walls of this place.",und wird langsam hier vermauert.,"si lentement, dans les murs mêmes de ce lieu.","con enorme lentitud, pasará a los muros de este lugar.","muito lentamente, ela se torna as próprias paredes deste lugar.","ever so slowly, into the very walls of this place.",時の流れとともに、この壁の中へと。
,,,,,,,,
903,,i was here long before we made this place.,ich war hier lange bevor wir dieses platz bauten.,j'étais ici bien avant qu'on crée cet endroit.,ya estaba aquí mucho antes de que creásemos el lugar.,eu estava aqui muito antes de construirmos este lugar.,i was here long before we made this place.,私は皆がこの場所を作るずっと前からここにいた。
903,,and i will be here long after it's gone.,"und ich werde noch hier sein, wenn es lange schon weg ist.",et je perdurerai bien après sa disparition.,y lo estaré mucho después de que desaparezca.,e permanecerei aqui muito depois que ele se for.,and i will be here long after it's gone.,ここがなくなった後も、留まり続ける。
903,,mark my words. i will be the last.,merk dir meine worte. ich werde der letzte sein.,crois-moi. je serai le dernier.,recuérdalo bien: yo seré el último.,escreva o que eu digo. eu serei o último.,mark my words. i will be the last.,この言葉を忘れるな。私は最後まで残る。
,About Power Eternal.,,,,,,,
904,,"of course,/p2 you're one of those.","natürlich,/p2 du bist einer von denen.","bien entendu,/p2 tu es l'un d'eux.","cómo no,/p2 eres de esa clase de gente.","claro,/p2 você é um desses.","of course,/p2 you're one of those.",そうか、/p2お前もそうなのだな。
904,,"listen, power eternal is not a toy./p2 and seeking it is folly.","hör zu, ewige macht ist kein spielzeug./p2 es zu suchen ist törricht.",le pouvoir éternel n'est pas un jouet./p2 c'est de la folie de le chercher.,"verás, el poder eterno no es un juguete,/p2 y buscarlo es un sinsentido.","ouça bem, o poder eterno não é um brinquedo./p2 e buscá-lo é insensatez.","listen, power eternal is not a toy./p2 and seeking it is folly.",よく聞け…「永遠の力」は玩具じゃない。/p2#それを手にしようするなど愚かなことだ。
904,,i speak from experience.,ich spreche as erfahrung.,je parle en connaissance de cause.,lo digo por experiencia.,falo por experiência própria.,i speak from experience.,私の経験からの忠告だ。
,,,,,,,,
905,,i'm not smart enough to muse on its nature.,ich bin nicht smart genug um dessen natur zu beschreiben.,je ne suis pas assez malin pour songer à sa nature.,no soy lo bastante inteligente para reflexionar sobre su naturaleza.,não sou inteligente o suficiente para descrever a natureza disso.,i'm not smart enough to muse on its nature.,私はそれの本質を語るほど賢くはない。
905,,but sometimes i wonder.,aber manchmal wundere ich mich.,"mais parfois, je m'interroge.","pero, a veces, me pregunto...",mas às vezes me pergunto.,but sometimes i wonder.,だが時折、疑問に思うことがある。
905,,where all those souls go./p2 why it needs them.,wo alle diese seelen gehen./p2 wieso es sie braucht.,où vont toutes ces âmes./p2 pourquoi il en a besoin.,¿adónde van esas almas?/p2 ¿por qué las necesita?,para onde vão todas essas almas./p2 por que isso precisa delas.,where all those souls go./p2 why it needs them.,あの魂たちはどこに行くのか。/p2そして永遠の力に#なぜそれらが必要なのか。
,About the Facility.,,,,,,,
906,,appreciate my work?,nun? wie findest du meine arbeit?,tu aimes mon travail ?,¿aprecias mi obra?,e então? gostou do meu trabalho?,appreciate my work?,私が作ったと思っているのか？
906,,my flock wired this place.,meine schule verkabelte dieses platz.,mes fidèles ont raccordé cet endroit.,mi grupo cableó este lugar.,foi a minha turma que conectou este lugar.,my flock wired this place.,この場所に配線を施したのは私の仲間だ。
906,,if only you knew the true extent to which this circuit runs.,"wenn du bloß wusstest, wie weit dieser schaltkreis läuft.",si tu savais jusqu'où ce circuit est connecté.,ojalá conocieses la magnitud real de este circuito.,"ah, se você soubesse até onde vai esse circuito.",if only you knew the true extent to which this circuit runs.,この回路がどれほど広範囲に張り巡らされているか知ったら、驚くだろうね。
,,,,,,,,
907,,"it's a large machine, with many moving parts.","es ist eine enorme maschine, mit vielen beweglichen teilen.","c'est une grosse machine, avec beaucoup de pièces mobiles.",es una máquina enorme con muchas partes móviles.,"é uma máquina enorme, com muitas peças móveis.","it's a large machine, with many moving parts.",それは数多くの稼働部品からなる、巨大な装置だ。
907,,and we?,und wir?,et nous ?,¿y nosotros?,e nós?,and we?,そして私たちは…？
907,,we grease the wheels.,wir schmieren die räder.,on graisse les roues.,aceitamos los engranajes.,nós lubrificamos as rodas.,we grease the wheels.,その歯車にオイルをさしているのさ。
,About the Arbitor.,,,,,,,
908,,who knows.,wer weiss.,qui sait.,quién sabe.,quem sabe.,who knows.,さぁな。
908,,it's a long dead mystery.,es ist ein lange vergangenes geheimnis.,c'est un mystère disparu depuis longtemps.,es un misterio que lleva mucho tiempo enterrado.,é um mistério sem resposta há muito tempo.,it's a long dead mystery.,そいつは謎に包まれている。
,,,,,,,,
909,,let it be.,lass es sein.,ne cherche pas.,déjalo estar.,deixe estar.,let it be.,放っておけ。
,About Grand Pyromancer.,,,,,,,
910,,mmmmm. a sorcerer as bad as the fairy tales tell.,"mmmmm, ein böser zauberer wie aus den märchen.",mmmm. un magicien aussi maléfique que dans les contes.,mmm... un hechicero tan malvado como lo describen los cuentos.,mmmmm. um feiticeiro tão malvado quanto os dos contos de fadas.,mmmmm. a sorcerer as bad as the fairy tales tell.,おとぎ話に出てくるような、悪い魔法使いだ。
910,,"bullheaded,/p2 egocentric,/p2 paranoid.","dickköpfig,/p2 egozentrisch,/p2 paranoide.","entêté,/p2 égocentrique,/p2 paranoïaque.","terco,/p2 egocéntrico,/p2 paranoide.","cabeça dura,/p2 egocêntrico,/p2 paranoico.","bullheaded,/p2 egocentric,/p2 paranoid.",頑固で、/p2自己中心的で、/p2神経質でもある。
910,,power eternal could not wish for a better pawn.,ewige macht könnte sich keinen bessere schachfigur wünschen.,le pouvoir éternel ne pouvait pas rêver mieux.,el mejor peón que el poder eterno podría desear.,o poder eterno não poderia desejar um peão melhor.,power eternal could not wish for a better pawn.,「永遠の力」にとって、奴ほど都合のいい駒はないだろう。
,,,,,,,,
911,,"all of us used to stand on much firmer terms, in different times.","wir alle könnten uns viel besser vertragen, zu anderen zeiten.","nous avions tous des standards plus élevés, à une autre époque.","en otros tiempos, todos solíamos estar en condiciones más estables.",todos nós nos dávamos muito melhor em outras épocas.,"all of us used to stand on much firmer terms, in different times.",かつて、私たちはもっと固い絆で結ばれていた。
911,,circumstances may make villains of us all in due terms...,es sind die umstände die aus uns schurken machen...,les circonstances pourraient tous nous pousser à devenir méchants à la longue...,las circunstancias pueden convertir a cualquiera en villano...,as circunstâncias podem fazem de todos nós vilões...,circumstances may make villains of us all in due terms...,状況しだいでは、誰もが悪役になり得るが…。
911,,yet my empathy for him has run dry long ago.,jedoch ist mein mitgefühl für ihn schon lange aus.,pourtant ma sympathie à son égard s'est tarie il y a longtemps.,pero hace mucho que no siento empatía por él.,mas minha empatia por ele se esgotou há muito tempo.,yet my empathy for him has run dry long ago.,それでも、奴にはもう愛想が尽きている。
,About the Warlock.,,,,,,,
912,,"strange old man, not that i'd ever say that to his face.","seltsamer alter mann, nicht dass ich das ihn jemals sagen würde.","un ancien étrange, même si je ne lui dirai jamais en face.","un anciano extraño, aunque no se lo diría a la cara.","é um velho estranho, não que eu diria isso na cara dele.","strange old man, not that i'd ever say that to his face.",奇妙な老人だ。彼に面と向かってそのことを伝える勇気はないが。
912,,it was scary how many things he knew.,"war etwas schauderhaft, wie viele dinge er wusste.",tout ce qu'il savait... ça faisait peur.,me asusté al ver cuántas cosas sabía.,era assustador quantas coisas ele sabia.,it was scary how many things he knew.,彼の知識の多さには、正直ゾッとする。
912,,war has changed him./p2 perhaps the most of us.,der krieg hat ihn verändert./p2 mehr als jeden anderen von uns.,la guerre l'a changé./p2 peut-être comme la plupart d'entre nous.,la guerra lo ha cambiado./p2 puede que a la mayoría de nosotros.,a guerra o mudou./p2 talvez tenha mudado a maioria de nós.,war has changed him./p2 perhaps the most of us.,戦争が彼を変えた。/p2たぶん、私たちの中で#一番変わった。
,,,,,,,,
913,,you might run into him if you're unlucky enough.,"kann sein, dass ihn hier triffst, wenn du pech hast.",tu le rencontreras peut-être si tu n'as pas de chance.,"si tienes la suficiente mala suerte, puede que te topes con él.","se tiver azar o suficiente, você pode esbarrar nele por aí.",you might run into him if you're unlucky enough.,運悪く彼に出くわすことがあるかもしれない。
913,,do be wary if he tries to offer you a deal.,"sei auf den hut, wenn er dir ein deal anbietet.",méfie-toi s'il te fait une proposition.,ten precaución si intenta ofrecerte un trato.,tenha cuidado se ele tentar te oferecer um acordo.,do be wary if he tries to offer you a deal.,彼が取引を持ちかけてきたら、警戒しろ。
913,,bargaining with the dead used to be his forte.,mit den toten zu verhandeln war seine spezialität.,"les marchés avec les morts, c'était son fort.",regatear con los muertos solía ser su fuerte.,barganhar com os mortos costumava ser a especialidade dele.,bargaining with the dead used to be his forte.,彼はかつて死者との交渉が得意だったんだ。
,About the Oracle.,,,,,,,
914,,he has survived every doom he has ever foretold.,"er hat jedes unglück überlebt, dass er voraussagte.",il a survécu à tous les malheurs qu'il a jamais prédits.,ha sobrevivido a todas las desgracias que ha predicho.,ele sobreviveu a todas as desgraças que já previu.,he has survived every doom he has ever foretold.,彼は自ら予言したすべての運命を生き延びてきた。
914,,"was undead long before it came into fashion, some say.","manche sagen er war untot, bevor es in der mode war.",il paraît qu'il était mort-vivant avant que ce soit à la mode.,hay quien dice que era un no muerto antes de que fuese lo habitual.,dizem por aí que ele era um morto-vivo muito antes de virar moda.,"was undead long before it came into fashion, some say.",アンデッドが現れる前からアンデッドだったと言う者もいる。
914,,nowadays he monitors the halls for more poor souls to torment.,"heute überwacht er die hallen, auf der such nach mehr seelen zu foltern.","maintenant, il cherche d'autres pauvres âmes à tourmenter dans les couloirs.","hoy, rastrea las salas en busca de infelices a quienes atormentar.",agora ele monitora os corredores buscando mais pobres almas para atormentar.,nowadays he monitors the halls for more poor souls to torment.,今はここを監視して、多くの憐れな魂たちに苦痛をあたえている。
,,,,,,,,
915,,i really wish he'd lighten up.,wünschte er würde sich lockern.,j'aimerais qu'il se détende un peu.,ojalá se tomase las cosas con más calma.,eu realmente queria que ele se soltasse mais.,i really wish he'd lighten up.,あいつには、もっと明るくなってくれればと思う。
915,,what's left to lose here?,was haben wir noch zu verlieren?,que reste-t-il à perdre ici ?,¿qué más se puede perder en este lugar?,o que nos resta a perder aqui?,what's left to lose here?,これ以上、ここで失うものなんてないんだから。
,About the Geolord.,,,,,,,
916,,that guy was one of the wealthiest men of the time.,einer der reichsten personen seiner zeit.,ce type était l'un des plus riches à l'époque.,ese tipo era uno de los hombres más ricos de la época.,aquele cara era um dos homens mais ricos de seu tempo.,that guy was one of the wealthiest men of the time.,あの男は、当時もっとも裕福な人物の一人だった。
916,,must have seen a lot of potential in our undertaking.,"sah potenzial in unserem unterfangen hier, denke ich.",il avait dû voir le potentiel de notre entreprise.,debe de haberle visto un gran potencial a nuestro proyecto.,deve ter visto muito potencial em nosso empreendimento.,must have seen a lot of potential in our undertaking.,私たちの計画に多大な可能性を見出したんだろう。
916,,one could say without his investment this site would not exist at all.,"man könnte sagen, ohne ihn wäre gar nichts hier.","sans son investissement, ce site n'existerait même pas, d'ailleurs.",podría decirse que este sitio no existiría sin su inversión.,pode-se dizer que sem ele este lugar não existiria.,one could say without his investment this site would not exist at all.,彼の出資がなければ、この場所は存在しなかったと言っても過言ではない。
,,,,,,,,
917,,his whole clan is down here.,sein ganzer klan ist hier.,tout son clan est ici.,todo su clan está aquí abajo.,todo o clã dele está aqui.,his whole clan is down here.,彼の一族が皆ここにいる。
917,,though i think he might be regretting that.,aber ich denke er bereut diesen fakt.,même si je crois qu'il le regrette.,aunque creo que podría arrepentirse de ello.,embora eu ache que ele se arrependa disso.,though i think he might be regretting that.,彼は、その決断を後悔しているかもしれない。
,About the Grand Cryomancer.,,,,,,,
918,,hmph./p2 he's around.,"hmmf./p2 oh, er ist irgendwo hier.",pff./p2 il est dans le coin.,"pfff,/p2 anda por aquí.",hunf./p2 ele está aqui em algum lugar.,hmph./p2 he's around.,ふむ。/p2奴が近くにいるな。
918,,not doing much of anything anymore.,macht nichts von besonderer bedeutung.,il ne fait plus grand-chose maintenant.,ya no hace gran cosa.,não está fazendo mais nada que importe muito.,not doing much of anything anymore.,もうほとんど何もしてこないが。
918,,why are we wasting time talking about him?,wieso reden wir überhaupt über ihn.,pourquoi perdre notre temps à parler de lui ?,¿por qué perdemos el tiempo hablando de él?,por que perder tempo falando sobre ele?,why are we wasting time talking about him?,奴について話しても時間のムダだ。
,,,,,,,,
919,,tch. ice mages.,tss. eismagier.,pah. les mages de glace.,"bah, son magos de hielo.",tsc. magos de gelo.,tch. ice mages.,チッ。氷のメイジどもめ。
,About the Excavation.,,,,,,,
920,,"even back in my day this place was very, very old.","sogar zu meiner zeit war dieser ort sehr, sehr alt.","même à mon époque, cet endroit était super ancien.",el lugar ya era antiquísimo en mi época.,"mesmo na minha época este lugar já era muito, muito antigo.","even back in my day this place was very, very old.",そこは昔からとてつもなく古さを感じさせる。
920,,"an underground ziggurat, atop a vast temple complex.","ein unterirdisches zikkurat, über einen großen tempelkomplex.",une ziggourat souterraine au-dessus d'un vaste temple.,"un zigurat subterráneo, situado sobre un templo gigante.","um zigurate subterrâneo, no topo de um vasto complexo de templos.","an underground ziggurat, atop a vast temple complex.",地下にはジッグラトのような階段状の神殿があり、その下には広大な寺院の複合施設が広がっている。
920,,"in the end, we've never managed to uncover its full extent.","letztendlich, könnten wir es nie völlig erkunden.","en fin de compte, nous n'avons jamais pu tout découvrir.","al final, nunca hemos logrado descubrir toda su extensión.","no final, nunca conseguimos descobrir sua extensão total.","in the end, we've never managed to uncover its full extent.",結局のところ、その全容はまるでつかめなかった。
,,,,,,,,
921,,no telling how far back these things go.,schwer zu sagen wie weit zurück sollche dinge liegen.,qui sait à quand tout ça remonte.,"no sé sabe a cuándo se remonta todo esto,",é difícil dizer de quanto tempo atrás essas coisas são.,no telling how far back these things go.,これらの歴史がどれほど昔までさかのぼるのか…
921,,when it all started. or why.,"wann sie gemacht wurden, oder wieso.",quand tout a commencé. ou pourquoi.,cuando empezó ni por qué.,quando tudo começou. ou por quê.,when it all started. or why.,その起源はいつで、発端は何だったのか…#謎に包まれたままだ。
921,,don't really care.,interrisiert mich auch nicht besonders.,"je m'en fiche, d'ailleurs.",me da exactamente igual.,realmente não me importo.,don't really care.,正直、知ったこっちゃないが。
,About the Archive.,,,,,,,
922,,"some stuff wont fit in our tiny, mortal heads.","einige dinge sind für unsere kleine, sterbliche köpfe zu groß.",il y a des trucs qui rentrent pas dans nos petites cervelles de mortels.,hay cosas que no caben en nuestras cabecitas mortales.,algumas coisas não cabem em nossas pequenas cabeças mortais.,"some stuff wont fit in our tiny, mortal heads.",我々のちっぽけな頭には収まりきらないようなものもある。
922,,"so we packaged it./p2 labeled it./p2 and buried it here, with us.","wir haben sie verpackt,/p2 beschriftet/p2 und hier mit uns vergraben.","alors, on les emballe./p2 on les étiquette./p2 et on les enfouies ici, avec nous.","así que las empacamos,/p2 las etiquetamos/p2 y las enterramos con nosotros.",então nós as embalamos./p2 as rotulamos./p2 e as enterramos aqui conosco.,"so we packaged it./p2 labeled it./p2 and buried it here, with us.",そこで、それらを包み、/p2分類して、/p2ここに埋めた…私たちと一緒にな。
,,,,,,,,
923,,"go ahead, pick what you need.","nur zu, nimm was du brauchst.","vas-y, prends ce qu'il te faut.","adelante, toma lo que necesites.","vá em frente, escolha o que você precisa.","go ahead, pick what you need.",気にすることはない、好きなのを選べ。
923,,everything worth taking is absent.,"alles was von nutzen ist, ist lange weg.",ce qui vaut le coup n'y est pas.,no hay nada que merezca la pena llevarse.,tudo que vale a pena levar já de foi.,everything worth taking is absent.,放っておくのが一番だがな。
,About the Maintenance System.,,,,,,,
924,,these sorta places require upkeep to remain afloat.,orte wie dieser brauchen pflege um instande zu bleiben.,il faut entretenir ces endroits-là pour rester à flot.,los sitios así necesitan cuidados para mantenerse a flote.,lugares como esse precisam de cuidados para permanecerem funcionando.,these sorta places require upkeep to remain afloat.,こういった場所には維持管理が欠かせないんだ
924,,maintenance tunnels are vital for this purpose.,wartungstunnel sind dafür lebenswichtig.,les tunnels de maintenance sont essentiels pour cela.,los túneles de mantenimiento son esenciales para ese propósito.,os túneis de manutenção são vitais para esse propósito.,maintenance tunnels are vital for this purpose.,メンテナンス用のトンネルはその中心だ。
,,,,,,,,
925,,it's not a sewer!,es ist nicht wirklich eine kanalisation!,ce ne sont pas des égouts !,¡no es una cloaca!,não é um esgoto!,it's not a sewer!,下水道じゃないぞ！
925,,it doesn't count!!,es zählt nicht!!,ça ne compte pas !,¡eso no cuenta!,isso não conta!!,it doesn't count!!,勘違いするなよ！
,About the Bellows.,,,,,,,
926,,"used to be a relatively benign manufactory, before the whole mess.","es war eine relativ harmlose manufaktur, vor dem krieg.","c'était une fabrique relativement inoffensive, avant tout ce chantier.","antes de este desastre, solía ser una fábrica más o menos benigna.",costumava ser uma fábrica relativamente inofensiva antes da confusão.,"used to be a relatively benign manufactory, before the whole mess.",混乱が起きる前は、比較的穏やかな場所だった。
926,,now it is a cradle of sorts.,heute ist es sowas wie eine wiege.,"à présent, c'est une sorte de berceau.",ahora es una especie de cuna.,agora é uma espécie de berço.,now it is a cradle of sorts.,だが今は、ある種の揺りかごのようになっている。
,,,,,,,,
927,,"it's a hot, hot heart of a cold, cold corpse.","ein heißes, heißes herz, einer kalter, kalter leiche.",c'est le cœur brûlant d'un corps glacial.,es un corazón hirviente de un cadáver extremadamente frío.,"é um coração quente, quente de um cadáver frio, frio.","it's a hot, hot heart of a cold, cold corpse.",それは冷え切った死体の中で燃えたぎる、熱い、#熱い心臓だ。
,About the Sanctum.,,,,,,,
928,,the halls of illuminated thought.,die hallen der erleuchteten gedanken.,les couloirs d'une pensée illuminée.,las salas del pensamiento iluminado,os corredores do pensamento iluminado.,the halls of illuminated thought.,啓示の思考が宿る広間だ。
928,,equal parts cathedral and research lab.,zur hälfte eine kathedrale und ein forschungslabor.,à parts égales cathédrale et laboratoire.,a medio camino entre una catedral y un laboratorio.,metade catedral e metade laboratório de pesquisa.,equal parts cathedral and research lab.,大聖堂と研究設備が半々になっている。
,,,,,,,,
929,,"was kind of a home, once.","war sowas wie ein heim für mich, einst.","c'était un peu mon chez-moi, jadis.","en su día, fue una especie de hogar.","era uma espécie de lar para mim, no passado.","was kind of a home, once.",かつては我が家のようなところだった。
929,,still my favourite haunt.,immer noch der treffpunkt für mich.,ça reste mon endroit préféré.,sigue siendo mi lugar favorito.,ainda é meu reduto favorito.,still my favourite haunt.,今でもよく行く大切な場所だ。
,About the Forbidden Depths.,,,,,,,
930,,let the depths here stay forbidden.,lass die tiefen hier verboten bleiben.,que les profondeurs restent interdites.,deja que las profundidades sigan estando prohibidas.,deixe as profundezas aqui permanecerem proibidas.,let the depths here stay forbidden.,その深淵は、禁じられたままの方がいい。
930,,reality is liquid and thin down there./p2 laced with restless dreams.,"realität dort ist flüssig,/p2 voller wirrer träume.","là-bas, la réalité est liquide et fine./p2 entrelacée de rêves agités.",la realidad es líquida y tenue ahí abajo./p2 se mezcla con sueños inquietos.,a realidade é líquida e fluida lá embaixo./p2 ligada por sonhos inquietos.,reality is liquid and thin down there./p2 laced with restless dreams.,そこの現実は流動的でもろい。/p2不穏な夢がまとわりついてくる。
930,,and it'll be a million years until i feel any reason to dive into madness.,nicht in ein million jahre würde ich in diesen wahnsinn tauchen.,et il me faudra un million d'années pour trouver une raison de plonger dans la folie.,y ni en un millón de años sentiría la necesidad de adentrarme en la locura.,nem em um milhão de anos eu mergulharia nessa loucura.,and it'll be a million years until i feel any reason to dive into madness.,百万年かかっても、そこに潜む狂気に飛び込もうとは思わないだろう。
,,,,,,,,
931,,fortunately that whole place is sealed off.,zum glück ist dieser ganzer ort versiegelt.,"heureusement, l'endroit est condamné.","afortunadamente, el lugar está sellado.",ainda bem que todo aquele lugar está fechado.,fortunately that whole place is sealed off.,幸い、あの場所は全域が封じられている。
931,,would be a real pain otherwise.,"mann, wäre das sonnst ein kopfschmerz.",ce serait vraiment pénible autrement.,"de lo contrario, sería un verdadero fastidio.","senão, seria uma verdadeira dor de cabeça.",would be a real pain otherwise.,そうでなければ、今頃大変なことになっている。
,About the Mages.,,,,,,,
932,,"they used to be friends, colleagues, students.","waren mal freunde, kollegen, schüler.","autrefois, ils étaient amis, collègues, étudiants.","solían ser amigos, colegas, estudiantes.","eles já foram amigos, colegas, estudantes.","they used to be friends, colleagues, students.",かつては友であり、同胞であり、弟子だった#連中だ。
932,,there is no telling what their true motives are anymore.,ihre wahre motive können nicht mehr ersehen werden.,"à présent, personne ne peut deviner ce qui les anime.",ya no se sabe cuáles son sus verdaderos propósitos.,não há mais como saber quais são seus verdadeiros motivos.,there is no telling what their true motives are anymore.,今となっては、彼らの真の目的を知る由もない。
,,,,,,,,
933,,their souls are long forfeit.,ihre seelen sind schon lange verloren.,ce sont depuis longtemps des âmes déchues.,sus almas se han extraviado hace mucho tiempo.,suas almas estão há muito perdidas.,their souls are long forfeit.,彼らの魂は、とうに失われている。
933,,they're no better than mindless constructs now.,sie sind kaum von den konstrukten zu unterscheiden.,pas mieux que de bêtes constructions.,"ahora, no son mucho mejores que constructos sin mente.",agora eles dificilmente podem ser distinguidos dos construtos.,they're no better than mindless constructs now.,今や何の意志もない構造物と変わらない存在だ。
,About the Constructs.,,,,,,,
934,,"long, greedy fingers of outside forces.","lange, gierige finger der äußeren kräfte.",les longs doigts avides de forces extérieures.,los dedos largos y codiciosos de fuerzas externas...,dedos longos e gananciosos de forças externas.,"long, greedy fingers of outside forces.",貪欲な外部の力だ。
934,,extending their reach into our world.,die sich in unsere welt erstrecken.,elles étendent leur portée dans notre monde.,que se adentran en nuestro mundo.,estendendo seu alcance para o nosso mundo.,extending their reach into our world.,その長い食指をこちらの世界にまで伸ばしている。
934,,"constricted into a more fitting form, they become useful.","in einer passenderen form, kann man nutzen aus ihnen ziehen.","limitées à une forme plus adaptée, elles sont devenues utiles.","constreñidos en una forma más adecuada, se vuelven útiles.","de formas mais adequadas, eles até podem se tornar úteis.","constricted into a more fitting form, they become useful.",適切に制御してあるべき形にすることで、#役に立てることもできる。
,,,,,,,,
935,,such things can be contained or diverted through proper rites.,solche dinge können mit richtigen ritualen gebunden oder gelenkt werden.,elles peuvent être contenues ou réaffectées avec les bons rituels.,esas cosas se pueden contener o desviar mediante los ritos apropiados.,tais coisas podem ser contidas ou desviadas com ritos certos.,such things can be contained or diverted through proper rites.,ああいったものでも、適切な儀式を通して#封じ込めたり方向を逸らしたりはできる。
935,,but never think you are their master.,"aber denke nie, dass du sie beherrschst.",mais ne t'imagine pas les dompter.,pero nunca pienses que los gobiernas.,mas nunca pense que você as dominou.,but never think you are their master.,だが、自分がそれを支配しているなどと#思い上がってはならない。
,About the Ghosts.,,,,,,,
936,,deep down they all know they're not real.,"tief drinnen, wissen sie alle, dass sie nicht echt sind.","au fond, ils savent qu'ils ne sont pas réels.","en el fondo, todos saben que no son reales.","no fundo, todos sabem que não são reais.",deep down they all know they're not real.,心の奥底では、自分が実体ではないことはわかっているはずだ。
936,,we've died long ago./p2 all that remains are our echoes.,"wir sind schon lange alle tot./p2 alles was verbleibt, sind unsere echos.",nous sommes morts depuis longtemps./p2 il ne reste de nous que nos échos.,hemos muerto hace mucho./p2 tan solo quedan nuestros ecos.,morremos há muito tempo./p2 tudo o que resta são nossos ecos.,we've died long ago./p2 all that remains are our echoes.,みんなとうの昔に死んでいる。/p2残っているのは、#その残響だけだ。
,,,,,,,,
937,,no reason not to make the best of it.,kein grund nicht das beste daraus zu machen.,aucune raison de ne pas en profiter.,no hay razón para no aprovecharlo al máximo.,não há razão para não aproveitar isso ao máximo.,no reason not to make the best of it.,逆にこの状況を楽しむのも悪くない。
,About the Mechs.,,,,,,,
938,,we've made them to do our work and fight our battles.,"wir bauten sie, um unsere arbeit zu machen und unsere kämpfe zu kämpfen.",on les a employés pour travailler et combattre à notre place.,los creamos para hacer nuestro trabajo y librar nuestras batallas.,nós os construímos para fazer nosso trabalho e travar nossas batalhas.,we've made them to do our work and fight our battles.,私たちは彼らを使役させ、戦争のために戦わせた。
938,,"for many, they now carry on with their lives.","für viele, leben sie nun unsere leben.",la plupart continuent désormais à vivre leur vie.,"para muchos, ahora llevan sus vidas.","para muitos, eles agora vivem nossas vidas.","for many, they now carry on with their lives.",今や彼らの多くが自律的に生きている。
,About the Scrap.,,,,,,,
939,,the most valuable and widely applicable of currencies here.,"die wertvollste währung, die hier verbreitet ist.",la devise la plus prisée et qui sert le plus ici.,la divisa más valiosa y ampliamente extendida en este lugar.,a moeda mais valiosa e amplamente aceita por aqui.,the most valuable and widely applicable of currencies here.,ここでもっとも価値があり、広く使われている#通貨だ。
939,,a firm fistful of scrap can buy you anything.,eine feste handvoll schrott kann dir hier alles kaufen.,une bonne poignée de ferraille peut t'acheter n'importe quoi.,"con un buen puñado de chatarra, puedes comprar cualquier cosa.","com um punhado de sucata, você pode comprar o que quiser.",a firm fistful of scrap can buy you anything.,一握りのスクラップがあれば、何でも買える。
,,,,,,,,
940,,can never have enough.,kann nie genug haben.,on n'en a jamais assez.,nunca se tiene suficiente.,nunca se pode ter o suficiente.,can never have enough.,いくらあっても困ることはない。
,About the Visitors.,,,,,,,
941,,"you're not the first, not by a long shot.","du bist, bei weitem, nicht der erste.","tu n'es pas le premier, loin de là.",ni de cerca eres la primera visita.,"você não é, nem de longe, o primeiro.","you're not the first, not by a long shot.",お前が最初ではない。その前もそれほど昔のことではない。
941,,i've seen your kind come and fail./p2 again and again.,ich sah deine art kommen und versagen./p2 wieder und wieder.,j'en ai vu plus d'un comme toi venir échouer./p2 encore et encore.,he visto venir y fracasar a muchos como tú./p2 una y otra vez.,eu vi sua espécie chegar e falhar./p2 de novo e de novo.,i've seen your kind come and fail./p2 again and again.,お前のような者が現れては消えていくのを見て#きた。/p2何度もな。
941,,will you break that pattern?,wirst du diese tradition brechen?,briseras-tu ce cycle ?,¿cambiarás el patrón?,você quebrará esse ciclo?,will you break that pattern?,お前はその連鎖を断ち切れるか？
,,,,,,,,
942,,i wonder what exactly you are.,ich wundere mich was genau du bist.,je me demande ce que tu es exactement.,me pregunto qué eres exactamente.,eu me pergunto o que exatamente você é.,i wonder what exactly you are.,お前は一体何者なんだ。
942,,i was led to believe you're just another kind of war machine.,war mir sicher du bist eine art kriegsmaschine.,on m'avait dit que tu n'étais qu'un autre type de machine de guerre.,daba por hecho que solo eras otra máquina de guerra.,fui levado a crer que você não passava de um tipo de máquina de guerra.,i was led to believe you're just another kind of war machine.,お前はただの戦争の道具だと思ってはいたが…
942,,but my gut tells me otherwise.,"aber irgendwas sagt mir, dass es mehr dahinter steckt.",mais mon instinct me dit autre chose.,pero mi instinto me dice otra cosa.,mas meu instinto me diz o contrário.,but my gut tells me otherwise.,私の勘がそうではないと言っている。
,About the Surface.,,,,,,,
943,,it must be miserable out there.,muss elend da draußen sein.,ça doit être bien triste là-bas.,el exterior debe de estar hecho un desastre.,deve ser muito chato lá fora.,it must be miserable out there.,外は悲惨なことになっているに違いない。
